Conta,Unidade,Mês,Valor
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,REGIÓN 2,-348.21241
Mantenimiento Inmuebles,AGS,REGIÓN 2,-1379.12432
Mantenimiento Inmuebles,AGS,Región 1,-469.12304
Mantenimiento Inmuebles,AGS,Región 2,-348.21241
Mantenimiento Inmuebles,AGS,Región 3,-615.3496599999999
Mantenimiento Inmuebles,AGS,Regiones,-1432.68511
Mantenimiento Inmuebles,AGS,Región 1,-2070.8475
Mantenimiento Inmuebles,AGS,Región 2,-1379.12432
Mantenimiento Inmuebles,AGS,Región 3,-2469.70286
Mantenimiento Inmuebles,AGS,Regiones,-5919.67468
Mantenimiento Instalaciones,AGS,IRA,-113.67544999999998
Mantenimiento Instalaciones,AGS,IRA,-202.93675000000002
Mantenimiento Instalaciones,AGS,IRA,-71.63986
Mantenimiento Instalaciones,AGS,IRA,-231.1885
Mantenimiento Instalaciones,AGS,IRA,-211.61888000000002
Mantenimiento Instalaciones,AGS,IRA,-304.67002
Mantenimiento Instalaciones,AGS,IRA,-1016.88691
Mantenimiento Instalaciones,AGS,IRA,-196.68606
Mantenimiento Instalaciones,AGS,IRA,-282.5021300000001
Mantenimiento Instalaciones,AGS,IRA,-262.62245
Mantenimiento Instalaciones,AGS,IRA,-110.19575
Mantenimiento Instalaciones,AGS,IRA,704.92343
Mantenimiento Instalaciones,AGS,IRA,-831.05944
Mantenimiento Instalaciones,AGS,IRA,-245.80933
Mantenimiento Instalaciones,AGS,IRA,-510.2763
Mantenimiento Instalaciones,AGS,IRA,-49.14651
Mantenimiento Instalaciones,AGS,IRA,-163.00723
Mantenimiento Instalaciones,AGS,IRA,0.0
Mantenimiento Instalaciones,AGS,IRA,0.0
Mantenimiento Instalaciones,AGS,IRA,0.0
Mantenimiento Instalaciones,AGS,IRA,0.0
Mantenimiento Instalaciones,AGS,IRA,0.0
Mantenimiento Instalaciones,AGS,IRA,0.0
Mantenimiento Instalaciones,AGS,IRA,0.0
Mantenimiento Instalaciones,AGS,IRA,0.0
Mantenimiento Instalaciones,AGS,IRA,-968.23937
Mantenimiento Instalaciones,AGS,IRA,0.0
Mantenimiento Instalaciones,AGS,IRA,0.0
Mantenimiento Instalaciones,AGS,IRA,0.0
Mantenimiento Instalaciones,AGS,IRA,0.0
Mantenimiento Instalaciones,AGS,IRA,0.0
Mantenimiento Instalaciones,AGS,IRA,0.0
Mantenimiento Instalaciones,AGS,IRA,0.0
Mantenimiento Instalaciones,AGS,IRA,0.0
Mantenimiento Instalaciones,AGS,IRA,0.0
Mantenimiento Instalaciones,AGS,IRA,0.0
Mantenimiento Instalaciones,AGS,IRA,0.0
Mantenimiento Instalaciones,AGS,IRA,0.0
Mantenimiento Instalaciones,AGS,IRA,0.0
Mantenimiento Instalaciones,AGS,IRA,0.0
Mantenimiento Instalaciones,AGS,REGIÓN 2,-1723.93784
Mantenimiento Instalaciones,AGS,REGIÓN 2,-5925.909250000001
Mantenimiento Instalaciones,AGS,Región 1,-206.42858999999999
Mantenimiento Instalaciones,AGS,Región 2,-1723.93784
Mantenimiento Instalaciones,AGS,Región 3,-436.45081999999996
Mantenimiento Instalaciones,AGS,Regiones,-2366.81725
Mantenimiento Instalaciones,AGS,Región 1,-1155.3681900000001
Mantenimiento Instalaciones,AGS,Región 2,-5925.909250000001
Mantenimiento Instalaciones,AGS,Región 3,-1377.7601799999998
Mantenimiento Instalaciones,AGS,Regiones,-8459.037620000001
Mantenimiento Vehículos,AGS,IRA,-4.04121
Mantenimiento Vehículos,AGS,IRA,-1.87392
Mantenimiento Vehículos,AGS,IRA,-0.49863
Mantenimiento Vehículos,AGS,IRA,-1.74
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,-7.3
Mantenimiento Vehículos,AGS,IRA,-20.768960000000003
Mantenimiento Vehículos,AGS,IRA,-2.77586
Mantenimiento Vehículos,AGS,IRA,-2.89
Mantenimiento Vehículos,AGS,IRA,-0.17069
Mantenimiento Vehículos,AGS,IRA,-10.3
Mantenimiento Vehículos,AGS,IRA,-8.15376
Mantenimiento Vehículos,AGS,IRA,-3.9976200000000004
Mantenimiento Vehículos,AGS,IRA,-0.28235000000000005
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,-4.05
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,-8.32997
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,IRA,0.0
Mantenimiento Vehículos,AGS,REGIÓN 2,-32.880160000000004
Mantenimiento Vehículos,AGS,REGIÓN 2,-71.15436
Mantenimiento Vehículos,AGS,Región 1,0.0
Mantenimiento Vehículos,AGS,Región 2,-32.880160000000004
Mantenimiento Vehículos,AGS,Región 3,-2.546574062733953e-16
Mantenimiento Vehículos,AGS,Regiones,-32.880160000000004
Mantenimiento Vehículos,AGS,Región 1,-6.23
Mantenimiento Vehículos,AGS,Región 2,-71.15436
Mantenimiento Vehículos,AGS,Región 3,-2.3379500000000006
Mantenimiento Vehículos,AGS,Regiones,-79.72231000000001
Servicios Generales,AGS,IRA,-896.8636199999999
Servicios Generales,AGS,IRA,-360.36388999999997
Servicios Generales,AGS,IRA,-159.28051000000002
Servicios Generales,AGS,IRA,-297.55549
Servicios Generales,AGS,IRA,-527.0284700000001
Servicios Generales,AGS,IRA,-677.3568600000001
Servicios Generales,AGS,IRA,-668.6594100000001
Servicios Generales,AGS,IRA,-778.0786799999998
Servicios Generales,AGS,IRA,-751.4591899999998
Servicios Generales,AGS,IRA,-756.6081100000001
Servicios Generales,AGS,IRA,-714.6664900000001
Servicios Generales,AGS,IRA,-665.33239
Servicios Generales,AGS,IRA,-2241.0919799999997
Servicios Generales,AGS,IRA,-788.5659400000001
Servicios Generales,AGS,IRA,-531.8132700000001
Servicios Generales,AGS,IRA,-809.54863
Servicios Generales,AGS,IRA,-779.4075700000002
Servicios Generales,AGS,IRA,0.0
Servicios Generales,AGS,IRA,0.0
Servicios Generales,AGS,IRA,0.0
Servicios Generales,AGS,IRA,0.0
Servicios Generales,AGS,IRA,0.0
Servicios Generales,AGS,IRA,0.0
Servicios Generales,AGS,IRA,0.0
Servicios Generales,AGS,IRA,0.0
Servicios Generales,AGS,IRA,-2909.3354100000006
Servicios Generales,AGS,IRA,-620.3970022666666
Servicios Generales,AGS,IRA,-620.3970022666666
Servicios Generales,AGS,IRA,-620.3970022666666
Servicios Generales,AGS,IRA,-620.3970022666666
Servicios Generales,AGS,IRA,-620.3970022666666
Servicios Generales,AGS,IRA,-620.3970022666666
Servicios Generales,AGS,IRA,-620.3970022666666
Servicios Generales,AGS,IRA,-620.3970022666666
Servicios Generales,AGS,IRA,-620.3970022666666
Servicios Generales,AGS,IRA,-620.3970022666666
Servicios Generales,AGS,IRA,-620.3970022666666
Servicios Generales,AGS,IRA,-620.3970022666666
Servicios Generales,AGS,IRA,-620.3970022666666
Servicios Generales,AGS,IRA,-3101.985011333333
Servicios Generales,AGS,IRA,1.619368810839283
Servicios Generales,AGS,IRA,0.2563045391134655
Servicios Generales,AGS,IRA,-0.062105265057527004
Servicios Generales,AGS,REGIÓN 2,-3363.8759599999994
Servicios Generales,AGS,REGIÓN 2,-12491.48746
Servicios Generales,AGS,Región 1,-1900.26231
Servicios Generales,AGS,Región 2,-3143.94351
Servicios Generales,AGS,Región 3,-1835.6121199999998
Servicios Generales,AGS,Regiones,-7765.284059999999
Servicios Generales,AGS,Región 1,-6824.81423
Servicios Generales,AGS,Región 2,-10977.08739
Servicios Generales,AGS,Región 3,-7130.82989
Servicios Generales,AGS,Regiones,-28269.69843
Dieta,AGS,IRA,-643.6058999999999
Dieta,AGS,IRA,-214.25663999999995
Dieta,AGS,IRA,-72.08218000000001
Dieta,AGS,IRA,-200.48263
Dieta,AGS,IRA,-420.01084000000003
Dieta,AGS,IRA,-479.90753
Dieta,AGS,IRA,-488.6538500000001
Dieta,AGS,IRA,-551.4730699999999
Dieta,AGS,IRA,-449.1499599999998
Dieta,AGS,IRA,-540.1333400000001
Dieta,AGS,IRA,-525.1038300000001
Dieta,AGS,IRA,-421.26158000000004
Dieta,AGS,IRA,-1550.4381899999998
Dieta,AGS,IRA,-490.57982
Dieta,AGS,IRA,-435.3024100000002
Dieta,AGS,IRA,-461.87642
Dieta,AGS,IRA,-514.23104
Dieta,AGS,IRA,0.0
Dieta,AGS,IRA,0.0
Dieta,AGS,IRA,0.0
Dieta,AGS,IRA,0.0
Dieta,AGS,IRA,0.0
Dieta,AGS,IRA,0.0
Dieta,AGS,IRA,0.0
Dieta,AGS,IRA,0.0
Dieta,AGS,IRA,-1901.9896900000003
Dieta,AGS,IRA,0.0
Dieta,AGS,IRA,0.0
Dieta,AGS,IRA,0.0
Dieta,AGS,IRA,0.0
Dieta,AGS,IRA,0.0
Dieta,AGS,IRA,0.0
Dieta,AGS,IRA,0.0
Dieta,AGS,IRA,0.0
Dieta,AGS,IRA,0.0
Dieta,AGS,IRA,0.0
Dieta,AGS,IRA,0.0
Dieta,AGS,IRA,0.0
Dieta,AGS,IRA,0.0
Dieta,AGS,IRA,0.0
Dieta,AGS,REGIÓN 2,-2125.2825999999995
Dieta,AGS,REGIÓN 2,-7878.88889
Dieta,AGS,Región 1,-1221.62702
Dieta,AGS,Región 2,-2125.2825999999995
Dieta,AGS,Región 3,-1628.53233
Dieta,AGS,Regiones,-4975.441949999999
Dieta,AGS,Región 1,-3945.43742
Dieta,AGS,Región 2,-7878.88889
Dieta,AGS,Región 3,-6152.427060000001
Dieta,AGS,Regiones,-17976.753370000002
Seguridad e Higiene,AGS,IRA,-210.21134999999998
Seguridad e Higiene,AGS,IRA,-141.96932000000004
Seguridad e Higiene,AGS,IRA,-62.355270000000004
Seguridad e Higiene,AGS,IRA,-82.09003
Seguridad e Higiene,AGS,IRA,-74.01705
Seguridad e Higiene,AGS,IRA,-166.14290000000005
Seguridad e Higiene,AGS,IRA,-137.61069
Seguridad e Higiene,AGS,IRA,-190.83096000000003
Seguridad e Higiene,AGS,IRA,-216.57827000000003
Seguridad e Higiene,AGS,IRA,-185.0421
Seguridad e Higiene,AGS,IRA,-146.47231
Seguridad e Higiene,AGS,IRA,-220.62892000000005
Seguridad e Higiene,AGS,IRA,-570.6430200000001
Seguridad e Higiene,AGS,IRA,-171.15089999999998
Seguridad e Higiene,AGS,IRA,-49.66863
Seguridad e Higiene,AGS,IRA,-295.62946000000005
Seguridad e Higiene,AGS,IRA,-204.54622
Seguridad e Higiene,AGS,IRA,0.0
Seguridad e Higiene,AGS,IRA,0.0
Seguridad e Higiene,AGS,IRA,0.0
Seguridad e Higiene,AGS,IRA,0.0
Seguridad e Higiene,AGS,IRA,0.0
Seguridad e Higiene,AGS,IRA,0.0
Seguridad e Higiene,AGS,IRA,0.0
Seguridad e Higiene,AGS,IRA,0.0
Seguridad e Higiene,AGS,IRA,-720.99521
Seguridad e Higiene,AGS,IRA,0.0
Seguridad e Higiene,AGS,IRA,0.0
Seguridad e Higiene,AGS,IRA,0.0
Seguridad e Higiene,AGS,IRA,0.0
Seguridad e Higiene,AGS,IRA,0.0
Seguridad e Higiene,AGS,IRA,0.0
Seguridad e Higiene,AGS,IRA,0.0
Seguridad e Higiene,AGS,IRA,0.0
Seguridad e Higiene,AGS,IRA,0.0
Seguridad e Higiene,AGS,IRA,0.0
Seguridad e Higiene,AGS,IRA,0.0
Seguridad e Higiene,AGS,IRA,0.0
Seguridad e Higiene,AGS,IRA,0.0
Seguridad e Higiene,AGS,IRA,0.0
Seguridad e Higiene,AGS,REGIÓN 2,-700.8809100000001
Seguridad e Higiene,AGS,REGIÓN 2,-2562.5433599999997
Seguridad e Higiene,AGS,Región 1,-251.89468000000005
Seguridad e Higiene,AGS,Región 2,-700.8809100000001
Seguridad e Higiene,AGS,Región 3,-315.21759000000003
Seguridad e Higiene,AGS,Regiones,-1267.9931800000002
Seguridad e Higiene,AGS,Región 1,-1252.0901000000001
Seguridad e Higiene,AGS,Región 2,-2562.5433599999997
Seguridad e Higiene,AGS,Región 3,-1471.52685
Seguridad e Higiene,AGS,Regiones,-5286.16031
Ropería e Instrumental,AGS,IRA,-11.59144
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,-16.19379
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,-15.9539
Ropería e Instrumental,AGS,IRA,-1.32752
Ropería e Instrumental,AGS,IRA,-15.53364
Ropería e Instrumental,AGS,IRA,-11.59144
Ropería e Instrumental,AGS,IRA,-47.343210000000006
Ropería e Instrumental,AGS,IRA,-2.1230399999999934
Ropería e Instrumental,AGS,IRA,-15.5925
Ropería e Instrumental,AGS,IRA,-15.6552
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,-80.71395000000001
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,IRA,0.0
Ropería e Instrumental,AGS,REGIÓN 2,-335.31565
Ropería e Instrumental,AGS,REGIÓN 2,-1265.4369100000001
Ropería e Instrumental,AGS,Región 1,-225.64568
Ropería e Instrumental,AGS,Región 2,-335.31565
Ropería e Instrumental,AGS,Región 3,-487.10292
Ropería e Instrumental,AGS,Regiones,-1048.06425
Ropería e Instrumental,AGS,Región 1,-1079.08441
Ropería e Instrumental,AGS,Región 2,-1265.4369100000001
Ropería e Instrumental,AGS,Región 3,-786.04175
Ropería e Instrumental,AGS,Regiones,-3130.5630699999997
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,IRA,0.0
Instrumental,AGS,REGIÓN 2,-32.5441
Instrumental,AGS,REGIÓN 2,-196.37734
Instrumental,AGS,Región 1,0.0
Instrumental,AGS,Región 2,-32.5441
Instrumental,AGS,Región 3,-460.65292
Instrumental,AGS,Regiones,-493.19702
Instrumental,AGS,Región 1,-330.76394
Instrumental,AGS,Región 2,-196.37734
Instrumental,AGS,Región 3,-615.6432399999999
Instrumental,AGS,Regiones,-1142.78452
Ropería,AGS,IRA,-11.59144
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,-16.19379
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,-15.9539
Ropería,AGS,IRA,-1.32752
Ropería,AGS,IRA,-15.53364
Ropería,AGS,IRA,-11.59144
Ropería,AGS,IRA,-47.343210000000006
Ropería,AGS,IRA,-2.1230399999999934
Ropería,AGS,IRA,-15.5925
Ropería,AGS,IRA,-15.6552
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,-80.71395000000001
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,IRA,0.0
Ropería,AGS,REGIÓN 2,-302.77155
Ropería,AGS,REGIÓN 2,-1069.05957
Ropería,AGS,Región 1,-225.64568
Ropería,AGS,Región 2,-302.77155
Ropería,AGS,Región 3,-26.45
Ropería,AGS,Regiones,-554.8672300000001
Ropería,AGS,Región 1,-748.3204699999999
Ropería,AGS,Región 2,-1069.05957
Ropería,AGS,Región 3,-170.39851000000002
Ropería,AGS,Regiones,-1987.7785499999998
RPBI,AGS,IRA,-11.196240000000001
RPBI,AGS,IRA,0.0
RPBI,AGS,IRA,-21.419510000000002
RPBI,AGS,IRA,-9.88492
RPBI,AGS,IRA,-31.44886
RPBI,AGS,IRA,-15.112639999999999
RPBI,AGS,IRA,-21.412059999999997
RPBI,AGS,IRA,-33.01603
RPBI,AGS,IRA,-54.12744
RPBI,AGS,IRA,-14.09946
RPBI,AGS,IRA,-39.69387
RPBI,AGS,IRA,-7.90825
RPBI,AGS,IRA,-73.94953000000001
RPBI,AGS,IRA,-30.424659999999996
RPBI,AGS,IRA,-19.975459999999998
RPBI,AGS,IRA,-20.85775
RPBI,AGS,IRA,-27.9406
RPBI,AGS,IRA,0.0
RPBI,AGS,IRA,0.0
RPBI,AGS,IRA,0.0
RPBI,AGS,IRA,0.0
RPBI,AGS,IRA,0.0
RPBI,AGS,IRA,0.0
RPBI,AGS,IRA,0.0
RPBI,AGS,IRA,0.0
RPBI,AGS,IRA,-99.19847
RPBI,AGS,IRA,0.0
RPBI,AGS,IRA,0.0
RPBI,AGS,IRA,0.0
RPBI,AGS,IRA,0.0
RPBI,AGS,IRA,0.0
RPBI,AGS,IRA,0.0
RPBI,AGS,IRA,0.0
RPBI,AGS,IRA,0.0
RPBI,AGS,IRA,0.0
RPBI,AGS,IRA,0.0
RPBI,AGS,IRA,0.0
RPBI,AGS,IRA,0.0
RPBI,AGS,IRA,0.0
RPBI,AGS,IRA,0.0
RPBI,AGS,REGIÓN 2,-151.06329000000002
RPBI,AGS,REGIÓN 2,-604.10062
RPBI,AGS,Región 1,-100.87532
RPBI,AGS,Región 2,-151.06329000000002
RPBI,AGS,Región 3,-88.56603999999999
RPBI,AGS,Regiones,-340.50465
RPBI,AGS,Región 1,-357.63086
RPBI,AGS,Región 2,-604.10062
RPBI,AGS,Región 3,-383.10491
RPBI,AGS,Regiones,-1344.83639
Suministros (Costo),AGS,IRA,-20.258689999999998
Suministros (Costo),AGS,IRA,-4.13793
Suministros (Costo),AGS,IRA,-3.42355
Suministros (Costo),AGS,IRA,-5.09791
Suministros (Costo),AGS,IRA,-1.55172
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,-20.98281
Suministros (Costo),AGS,IRA,-2.75862
Suministros (Costo),AGS,IRA,-31.60352
Suministros (Costo),AGS,IRA,-1.37931
Suministros (Costo),AGS,IRA,-2.06896
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,-34.4698
Suministros (Costo),AGS,IRA,-1.7241399999999998
Suministros (Costo),AGS,IRA,-22.620690000000003
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,-1.37931
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,-25.724140000000002
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,IRA,0.0
Suministros (Costo),AGS,REGIÓN 2,-51.33351
Suministros (Costo),AGS,REGIÓN 2,-180.51767999999998
Suministros (Costo),AGS,Región 1,-47.82748
Suministros (Costo),AGS,Región 2,-51.33351
Suministros (Costo),AGS,Región 3,-34.11904
Suministros (Costo),AGS,Regiones,-133.28003
Suministros (Costo),AGS,Región 1,-196.63416999999998
Suministros (Costo),AGS,Región 2,-180.51767999999998
Suministros (Costo),AGS,Región 3,-154.23344
Suministros (Costo),AGS,Regiones,-531.3852899999999
Consumos,AGS,IRA,-297.87689
Consumos,AGS,IRA,-293.03098000000006
Consumos,AGS,IRA,-332.0587
Consumos,AGS,IRA,-317.48474
Consumos,AGS,IRA,-312.71533999999997
Consumos,AGS,IRA,-340.12075999999996
Consumos,AGS,IRA,-332.12995
Consumos,AGS,IRA,-299.07762
Consumos,AGS,IRA,-379.45664
Consumos,AGS,IRA,-323.27467
Consumos,AGS,IRA,-305.12088
Consumos,AGS,IRA,-300.25603000000007
Consumos,AGS,IRA,-1553.1666499999997
Consumos,AGS,IRA,-300.09308000000004
Consumos,AGS,IRA,-260.41601
Consumos,AGS,IRA,-301.39485
Consumos,AGS,IRA,-322.10258999999996
Consumos,AGS,IRA,0.0
Consumos,AGS,IRA,0.0
Consumos,AGS,IRA,0.0
Consumos,AGS,IRA,0.0
Consumos,AGS,IRA,0.0
Consumos,AGS,IRA,0.0
Consumos,AGS,IRA,0.0
Consumos,AGS,IRA,0.0
Consumos,AGS,IRA,-1184.00653
Consumos,AGS,IRA,-1642.0939926386918
Consumos,AGS,IRA,-8210.46996319346
Consumos,AGS,IRA,0.01454510853025548
Consumos,AGS,IRA,-0.8557930867163808
Consumos,AGS,REGIÓN 2,-3092.6100000000006
Consumos,AGS,REGIÓN 2,-10796.56971
Consumos,AGS,Región 1,-1852.4348300000001
Consumos,AGS,Región 2,-3092.6100000000006
Consumos,AGS,Región 3,-1801.49308
Consumos,AGS,Regiones,-6746.537910000001
Consumos,AGS,Región 1,-6628.18006
Consumos,AGS,Región 2,-10796.56971
Consumos,AGS,Región 3,-6976.59645
Consumos,AGS,Regiones,-24401.34622
Electricidad,AGS,IRA,-163.6891
Electricidad,AGS,IRA,-158.41101
Electricidad,AGS,IRA,-162.34314999999998
Electricidad,AGS,IRA,-178.07452
Electricidad,AGS,IRA,-171.33651
Electricidad,AGS,IRA,-226.0069
Electricidad,AGS,IRA,-205.41557
Electricidad,AGS,IRA,-180.87253
Electricidad,AGS,IRA,-190.98297
Electricidad,AGS,IRA,-172.74021
Electricidad,AGS,IRA,-167.79792
Electricidad,AGS,IRA,-166.79870000000003
Electricidad,AGS,IRA,-833.8542899999999
Electricidad,AGS,IRA,-155.97039999999998
Electricidad,AGS,IRA,-141.39732
Electricidad,AGS,IRA,-165.39913
Electricidad,AGS,IRA,-185.60696
Electricidad,AGS,IRA,0.0
Electricidad,AGS,IRA,0.0
Electricidad,AGS,IRA,0.0
Electricidad,AGS,IRA,0.0
Electricidad,AGS,IRA,0.0
Electricidad,AGS,IRA,0.0
Electricidad,AGS,IRA,0.0
Electricidad,AGS,IRA,0.0
Electricidad,AGS,IRA,-648.3738099999999
Electricidad,AGS,IRA,0.0
Electricidad,AGS,IRA,0.0
Electricidad,AGS,IRA,0.0
Electricidad,AGS,IRA,0.0
Electricidad,AGS,IRA,0.0
Electricidad,AGS,IRA,0.0
Electricidad,AGS,IRA,0.0
Electricidad,AGS,IRA,0.0
Electricidad,AGS,IRA,0.0
Electricidad,AGS,IRA,0.0
Electricidad,AGS,IRA,0.0
Electricidad,AGS,IRA,0.0
